ActionType,ActionTS,C_ID,C_TAX_ID,C_GNDR,C_TIER,C_DOB,C_L_NAME,C_F_NAME,C_M_NAME,C_ADLINE1,C_ADLINE2,C_ZIPCODE,C_CITY,C_STATE_PROV,C_CTRY,C_EMAIL_1,C_EMAIL_2,C_CTRY_1,C_AREA_1,C_LOCAL_1,C_EXT_1,C_CTRY_2,C_AREA_2,C_LOCAL_2,C_EXT_2,C_CTRY_3,C_AREA_3,C_LOCAL_3,C_EXT_3,C_LCL_TX_ID,C_NAT_TX_ID,CA_ID,CA_TAX_ST,CA_B_ID,CA_NAME
ADDACCT,2013-05-11T20:18:41,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5264,2,5906,jnWCKBSLwMCqAmBeUMdRZqCjinEYVxACfgKSyGsa
UPDCUST,2013-05-11T23:01:46,1302,,,3,,,,,21182 Keswick West,,H7F 1S2,Fort Worth,IN,,Carlotta.N.Willette@hush.ai,,,,533-3281,,,379,886-9706,,1,364,298-7097,,,,,,,
UPDACCT,2013-05-12T10:16:48,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224,1,4575,
ADDACCT,2013-05-12T11:19:07,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,1,6769,VwnlgHqYrxOwcbfiofYMASvagBuHdEKsJQSOWza
ADDACCT,2013-05-12T18:40:17,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5266,2,6871,FG mpNuVx bKxxhxWQnIghcXhqIKqEMgdlzMwvddb
ADDACCT,2013-05-12T22:28:33,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267,1,10314,wlRezPchIRhFsRTmvuUTHQOSnCaiB aqFouqW
UPDCUST,2013-05-13T01:46:02,754,,,3,,,,,23128 Roswell Crescent,,43214,Richmond,VA,United States of America,Koral.Di Ninno@privacyharbor.com,,,,892-9234,,,,,,,,829-8955,,,,,,,
UPDACCT,2013-05-13T06:14:47,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,,3306,cqEPnKiEnrwdHGFrkLFuw NTriaUYxdzaJeTPwJFtWhDFzaI
ADDACCT,2013-05-13T15:56:10,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268,1,3999,
ADDACCT,2013-05-13T21:18:52,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269,1,3777,TbWcmJvCcAcBtTwrfcLYwMaOFzJMrTemEpeFfZGxYOEz
NEW,2013-05-14T03:11:08,2770,935-35-8216,,,2002-02-27,Hanel,Edy,,9733 Berry South,,85314,Saskatoon,OH,Canada,Edy.Hanel@myway.com,Edy.Hanel@hushmail.com,,,552-9178,,,,806-6637,,,,,,QC2,NY3,5270,1,6554,jcXDPYWjmPfwadPoqEUAUtBqPmnzHGyNIFdrt
NEW,2013-05-14T08:52:48,2771,274-17-6506,f,2,1970-10-24,Fixsen,Dacia,,8220 Ledgestone Street,,V6Q 1T7,Oxnard,VA,United States of America,Dacia.Fixsen@gmx.hk,,1,696,532-9356,,,,,,,,768-7767,,SC5,NM4,5271,0,6213,CJkjbOaTLNZAQGygDLJArJaoKDaxwXllLKFQaEXXPcReALbU
NEW,2013-05-14T19:31:57,2772,466-20-7236,f,3,1989-08-24,Honda,Dickens,,2160 Weizmann Drive,,H5K 1P8,Oklahoma City,TN,United States of America,Dickens.Honda@farce.de,,,,032-7693,,,925,289-3245,,,,,,SK6,GA5,5272,1,915,vPMcH FRHzHgPLEetKIBGrRSZZcuVA
UPDACCT,2013-05-15T04:40:31,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,1,,HERvvUqGKoMmDVtFMMVTXVHdtsnLDKWwHJCyQyqPOJBcKPdhGQ
CLOSEACCT,2013-05-15T06:57:42,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,,,
NEW,2013-05-15T17:03:13,2773,078-77-6335,,2,1991-03-08,Dikens,Maiga,Y,20387 Fox Grove Park,,92415,Mesquite,IN,Canada,Maiga.Y.Dikens@myfastmail.com,Maiga.Y.Dikens@army.com,,521,563-9330,,,,988-7479,,,,,,DE6,MO4,5273,1,8168,DWSRNXKFBYJbCzuRPvyEoeFuMVxdflWqRklAiWWCft
NEW,2013-05-15T17:09:20,2774,417-97-3684,,3,1986-04-24,Larstone,Oneida,,1758 Seip Way,,73116,Montpelier,MI,United States of America,Oneida.Larstone@europe.com,Oneida.Larstone@amplimail.com,,,234-6391,,,,510-9889,,,527,965-8567,,DE1,WV5,5274,2,3627,adjUatbxYOXxQIkHzBmFdZnypdggAvFEo
NEW,2013-05-15T19:45:31,2775,830-69-1535,,3,1957-01-22,Jakstys,Noellyn,,2929 Bryant Irvin Road,Suite 454,T6A 1J9,Richmond,New Brunswick,Canada,Noellyn.Jakstys@gmx.us,Noellyn.Jakstys@bulldogs.com,,255,998-9243,,,,,,,,,,MT4,KY2,5275,1,5466,g UUJDBRLhifOpQ pPUNXDmWfngkZRBQyKUgoimVLRynxCKEVH
NEW,2013-05-15T20:46:54,2776,850-17-3399,,1,1986-10-21,Remedios,Opaline,,19068 Coventry Park,,H2F 1Y5,Dover,Manitoba,United States of America,Opaline.Remedios@mailmetrash.com,,1,791,621-9212,,,,177-4198,,,766,720-9813,,KY5,NS9,5276,1,7274,ABasqVDGRgHxFUGhuVVDOYekuOYWbCNoJfVks
NEW,2013-05-16T04:18:11,2777,017-88-4605,M,2,1965-11-08,Basmadjian,Victor,Q,9511 Forest Park Way,,Y5D 1M6,Garland,CT,United States of America,Victor.Q.Basmadjian@consultant.com,Victor.Q.Basmadjian@webmail.co.za,,,096-4709,,,,960-5526,,,,,,SC6,MO8,5277,1,1652,RUhGRjFGulRDVBaQfvMoS BRAMbGujHxcwARPR
UPDACCT,2013-05-16T13:19:41,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,1,557,RRomPTQjOOShAzuECPpkHRpApQPLxqTancB GNCiC
UPDCUST,2013-05-16T19:23:09,284,,,3,,,,,11635 Sun Tree West,,73164,Garland,TN,,Eduardo.Labuhn@macgui.com,,,,007-4654,,,867,575-3159,,,,257-1752,,,,,,,
NEW,2013-05-17T01:44:19,2778,732-64-7722,m,3,1956-10-20,Danilowicz,Leslie,S,14482 Kirby South,,14233,Corona,Quebec,Canada,Leslie.S.Danilowicz@shtrudel.org,Leslie.S.Danilowicz@privacyharbor.com,,,908-4332,,,,490-5113,,,,,,US3,YT6,5278,1,2187,FnoAEfEJmUJeCfxGhqQeIHMuPRTAOCNbjsU 
NEW,2013-05-17T03:33:47,2779,408-22-0624,F,3,1943-09-23,Rezansoff,Wen,,18390 Martins East,Apt. 426,73172,Chula Vista,CT,United States of America,Wen.Rezansoff@letterbox.org,Wen.Rezansoff@shtrudel.com,,,373-0318,,,,,,,,980-5178,,NU3,NE1,5279,0,10283,SeFQKemGrVIxKUYGNKKWUJTFfz TeJvWAVyiLNIvcXFsDQk
NEW,2013-05-17T05:09:51,2780,589-89-7326,F,3,2012-01-31,Ludwig,Farah,,15633 Landmark Park,,72906,St. Catharines,WA,United States of America,Farah.Ludwig@shtrudel.com,,,296,697-1486,55481,,508,313-6005,,,,,,BC7,HI4,5280,1,14346,aKBYInJKMLEeFARdHMSdowAoPErDJGrRtiSH
ADDACCT,2013-05-17T10:00:49,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5281,2,642,nHRlVXMFnSNsTbCctHRDPEYQWmYccAKsNx
UPDACCT,2013-05-17T10:13:14,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,1,7973,
UPDACCT,2013-05-17T12:13:10,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,,,
UPDCUST,2013-05-17T21:55:18,145,,,1,,,,,12767 Garson Court,,,,,United States of America,Francisca.Luan@deacons.com,,1,611,268-7693,,,482,465-6895,,,,,,,,,,,
ADDACCT,2013-05-18T03:09:57,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5282,2,12736,Qe ltRFjGnpGoAu kHsomOyQjLyMqIACiNZwYOmrWzHyxdA
ADDACCT,2013-05-18T14:30:06,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5283,1,14967,MNHgAuwjEsWcsLPfzlqRAwyIZrZgjfLLaaILBEQEsRqU
ADDACCT,2013-05-19T01:52:02,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5284,2,2334,
ADDACCT,2013-05-19T04:00:26,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285,1,10361,NTovl CNMQhnHNFvqJuueCXiXTTWlHsQzSfGEHUWVOM
UPDACCT,2013-05-19T13:55:02,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079,1,9802,
CLOSEACCT,2013-05-19T20:35:14,2415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4585,,,
UPDCUST,2013-05-19T23:02:33,2109,,,1,,,,,8158 Watts Crescent,,V6E 1V7,Plano,Saskatchewan,,Rong-Chin.L.Ghartey@privacyharbor.com,,1,641,707-6666,,,,291-1455,,,,,,,,,,,
ADDACCT,2013-05-20T09:46:08,1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5286,1,11490,byeCLmPRBneVXNAUliNGbUgxRBNBfbLjX
ADDACCT,2013-05-20T13:48:32,2140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287,1,7970,tJclZTEjBtlJPzuIIFoxYhs SOClcJjxDNvHQK
ADDACCT,2013-05-21T01:01:40,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5288,1,809,BxHycLwHSZcDPCcDIHYgiYDBEEjdKesMSxKSkDWL
ADDACCT,2013-05-21T03:51:49,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289,1,14684,nqsDAtOMWCCLRNjCsEEwkkKXsFjiAkQDtnKHA
UPDACCT,2013-05-21T08:10:27,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4173,1,4777,TzcbRDbwZOGNCIqbyWUdmGmOAyVouChGixCWiHsQvVNH
CLOSEACCT,2013-05-21T16:07:00,2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150,,,
INACT,2013-05-22T00:56:41,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDACCT,2013-05-22T09:44:03,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290,1,10508,PVFzMnHBUEOCypbKnAIYcYKxITUmMYIKyphfcWYP
NEW,2013-05-22T21:09:46,2781,777-30-4677,,1,1940-11-30,Pfifferling,Vmchange,,2755 Rodeo Court,Suite 474,23513,Brownsville,ME,United States of America,Vmchange.Pfifferling@aol.com,,1,732,059-8732,70843,,,,,,,566-4819,,OH8,NF1,5291,2,5142,oGwnKqykdhLLBnny kqDJNPwHMWDfAcxz TRFiEjMVk
CLOSEACCT,2013-05-23T02:40:22,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440,,,
UPDACCT,2013-05-23T06:36:16,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487,1,5633,RP KXdJCcOQRIDYipaoBzeYmSmNydNyLBwYEzONPQsRzHAuB
NEW,2013-05-23T10:45:00,2782,247-87-5754,,3,2014-01-03,Hubers,Rosemary,,11930 Alabama South,,99730,Buffalo,MD,Canada,Rosemary.Hubers@netdove.net,,1,551,815-1529,45915,,,,,,,,,NU7,OK1,5292,1,4555, VNuBKZVOA d LdcKJkneTvEezXGJRdcFZOOsZFfVeEYyNcgC
NEW,2013-05-23T10:53:19,2783,467-79-1361,F,3,1972-01-20,DALE,Utah,,13388 Marcus Way,,72244,San Buenaventura,ID,United States of America,Utah.DALE@privacyharbor.com,,,284,276-7102,,,,,,,,,,IA7,ID5,5293,1,6663,NQHXkdFJxVTTiKKGsRJg cJwJFQWfbg
NEW,2013-05-24T00:52:06,2784,019-29-7236,M,1,2002-06-14,Nishida,Dahlia,,15180 Chadbourne South,,65805,Jacksonville,KS,United States of America,Dahlia.Nishida@mail.be,Dahlia.Nishida@gmx.us,,,634-7335,,,271,507-2943,98610,,,,,NU8,DE7,5294,1,6042,saBbZzLWISNHNAVMDqHMEfiPTzBBUavJGNageQXuwHJNL T
NEW,2013-05-24T13:14:44,2785,935-45-9996,,1,2007-05-12,Romero,Christy,,19655 9th Rue,,55160,Coral Springs,Quebec,Canada,Christy.Romero@gmx.us,Christy.Romero@aussiemail.com.au,,,381-0870,,1,676,559-4057,,,,,,TN1,AL2,5295,0,9140,VuTJTegTyZJVSBRIEYBjjMIiIQQeHsmbzriZJ
INACT,2013-05-24T15:26:23,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLOSEACCT,2013-05-24T17:13:26,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,
UPDACCT,2013-05-25T00:47:54,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,7301,lUOvOcLLgySdDCbuXCjMkrGBRPMKCMGiKQkkowNJyZKVqRne
NEW,2013-05-25T11:39:50,2786,715-67-0026,m,3,1966-09-14,Moghe,Damaris,,7266 Cherry Upper,,60699,Santa Clara,Alberta,United States of America,Damaris.Moghe@netdove.net,,,,435-4517,,,,,,,,,,NY1,WI4,5296,1,7779,ZtxHdzIUIPzSRjIdEGlLOLCSNDcCdbYhrNLPaQrPCpbWkMrNdQ
NEW,2013-05-25T21:57:59,2787,642-61-0805,,3,1962-10-11,Neal,Rori,,11926 Gaylord South,Apt. 513,43625,Madison,IN,United States of America,Rori.Neal@mail.be,Rori.Neal@vfemail.net,,,520-2682,,,,100-7016,49889,,,,,UT6,NU4,5297,2,9648,ZyTFQ i MLCSaaVtvRPcvqCUtCyuLpKvN
NEW,2013-05-25T23:37:03,2788,355-54-7537,M,1,1979-10-03,Burke,Christine,,14754 Woodview East,,07310,Virginia Beach,Prince Edward Island,United States of America,Christine.Burke@myfastmail.com,,,563,017-0808,,,325,306-6765,,,363,337-6037,,IA1,UT3,5298,1,6397,RjsfiZdGMDYOnMhgbSZVwOORbbNSlr
NEW,2013-05-26T13:04:15,2789,307-39-8585,,2,1931-11-06,Zubricki,Sherman,C,22802 Alonzo Avenue,Apt. 948,V6C 1T2,Hayward,MS,Canada,Sherman.C.Zubricki@gmx.com.my,Sherman.C.Zubricki@peacemail.com,1,257,098-4219,,,,,,,,,,MO2,NM5,5299,2,11808,RYVFzvXxxALFCLhQTILKELIpCQXTPPH
UPDCUST,2013-05-27T00:04:06,740,,,,,,,,,,,Rochester,Alberta,United States of America,Florance.L.Materna@shtrudel.tv,,,,937-9805,,,648,565-5394,,,,,,,,,,,
CLOSEACCT,2013-05-27T06:28:15,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2894,,,
UPDACCT,2013-05-27T10:42:31,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,2,8543,
NEW,2013-05-27T11:24:17,2790,535-45-1370,m,3,1967-09-20,Szaran,RoseAnne,E,15213 Parsons Rue,,T5D 1V1,Scottsdale,SD,Canada,RoseAnne.E.Szaran@hushmail.com,RoseAnne.E.Szaran@mail.be,,,768-7228,,,,,,,,,,ND7,CN3,5300,1,519,smzCspRCVerpFLxGWTIfLzlHMUpDabdRFLWoezIJpcbg
NEW,2013-05-27T16:53:46,2791,292-57-1862,M,2,1924-12-19,Lamouche,Drucill,,7387 8th Court,,V5B 1N4,Warren,NE,United States of America,Drucill.Lamouche@farce.de,,,,,,,,,,,,563-0303,,NS5,YT9,5301,2,4002,uIzKKRPBoMLojeTjatMFkKaWAGdhQzRI
ADDACCT,2013-05-27T19:11:47,2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302,0,10897,baUmNhXBrSFLfECDOgMRzxb LsbBQOBFATlO
ADDACCT,2013-05-27T19:36:58,2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303,1,3242,TkeLBcQSd HKLn SKACkUOVERMLeoRjAdFqlYVsOlLFKzERDDG
UPDCUST,2013-05-27T21:07:52,1360,,,3,,,,,21307 Crystal Hills Crescent,,85313,,,,Vilas.C.Bhoday@SoftHome.net,,1,790,643-6725,,,,,,,,,,,,,,,
UPDACCT,2013-05-27T23:01:22,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102,1,,HiClHKEjCFAVhRAJjat dvvocJMOfbNlOElInEJdJraPfMaj
UPDACCT,2013-05-28T00:08:44,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488,1,14329,iLTVmaAxRMugBQrEgQPASkbWKQDGNKASBGKnS
ADDACCT,2013-05-28T04:25:08,1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5304,1,10754,MVaORLQRlKJBPYLhmkamjqnXjHcGLk
ADDACCT,2013-05-28T12:03:56,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305,1,9853,jBjM SblGQEmhmfKVMGeAwCwAJcLgaoMPJuHTUTVONMmDFn
ADDACCT,2013-05-28T21:31:04,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306,0,7963,QkoEyGIHxZbrlZNMeHUSBlhDBPCoNZRaHVEucUxqI
ADDACCT,2013-05-28T22:51:22,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307,1,6312,FTc LMllnAl SdfMPmY UrnQRWbZfqNmmFkRFGHMYuzfdx
UPDCUST,2013-05-29T02:01:13,480,,,3,,,,,8072 Hughes West,Apt. 424,06609,Austin,CO,United States of America,Hrdata.W.Edgar@usa.com,Hrdata.W.Edgar@gmx.it,1,702,189-9026,,,,,,,,,,,,,,,
UPDACCT,2013-05-29T14:04:23,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528,2,,JjGKSFJwuJUjHgAOGpVMmlQRoMRIIBTUIxUPdJxENIzYuNFFwx
ADDACCT,2013-05-29T17:09:49,1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308,0,7925,
ADDACCT,2013-05-30T00:34:50,2358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5309,1,4876,YRxLbbVyfrQDsvGNwppgJzRZkRAmhzcXOXMRFFhR
ADDACCT,2013-05-30T13:22:14,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310,2,12217,QNkAMmb UvUtFKYDLrimbVRfJgaVDVPHhxsRH
ADDACCT,2013-05-30T22:09:13,1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311,1,10979,WUIIySFLvDJGnTSZTUqSaDcv DDYdHFHiBD LBnvARJdg
NEW,2013-05-31T00:05:36,2792,920-75-8372,,2,1979-01-03,Gonsalves,Tanhya,,17825 Fleet South,,H2C 1X4,Houston,VT,United States of America,Tanhya.Gonsalves@wraped.net,Tanhya.Gonsalves@webmail.co.za,,,571-8237,,,,497-4824,,,,,,MT7,NS5,5312,1,14994,vxIHabfOQBFFPQtRVkBvzVSaREpnhKMaNMQTLsI
NEW,2013-05-31T11:04:29,2793,687-20-7548,m,2,1949-03-04,McKeegan,Arlyne,,2798 1st East,,V6T 1Q8,Omaha,KY,United States of America,Arlyne.McKeegan@army.com,,1,499,436-9354,,1,903,877-5249,,,,473-3606,,BC1,MO8,5313,1,9952,xLIjGDqRvXJSsl PiCPICNtlslawLDNwNCVGrVQp
NEW,2013-05-31T17:32:36,2794,522-96-6852,,3,1921-10-12,Waterman,Rita,M,16764 McAfee Park,Suite 433,77046,Torrance,LA,United States of America,Rita.M.Waterman@devils.com,Rita.M.Waterman@macgui.com,1,932,347-0347,,,691,847-7992,,1,507,612-3956,,MB9,NF2,5314,0,5766,nnhoSzSnmDfyuBtwQOEjYVBgCeVVvYhONcP
CLOSEACCT,2013-05-31T22:46:28,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218,,,
UPDACCT,2013-06-01T08:16:48,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026,1,,
NEW,2013-06-01T09:37:25,2795,042-44-4399,,3,2009-07-16,Woelffel,Morena,,3469 Gates Court,,V6B 1W2,Yellow Knife,MS,United States of America,Morena.Woelffel@consultant.com,Morena.Woelffel@ProtectAnimals.com,,244,538-1316,,,,112-2432,,,,,,IA1,NB1,5315,1,7008,rFICZbYGUCIiUzGiEZbCFGFBRMfyMRaDJIlQR  O
NEW,2013-06-01T12:03:38,2796,354-58-0616,f,3,1951-08-24,Cardozo,Goldia,,10959 Throckmorton East,,V6B 1P6,Las Cruces,OK,United States of America,Goldia.Cardozo@SaveWildlife.com,,1,573,413-1645,53788,,,,,,,,,NU1,YT8,5316,2,7694,BffJxNZqGGCxHuvUAKoMiEMNQlOlZOefBToZpXGmolCRLM
NEW,2013-06-01T16:42:17,2797,213-36-2798,,3,1993-01-08,Rahrer,Laury,,9609 Kentucky Road,,T5A 1W6,Baltimore,CT,United States of America,Laury.Rahrer@doctor.com,,,,356-9883,,,541,337-0906,,,,,,ON1,NF6,5317,2,7213,ny LtNQSOVDlOcthtLTLjigRdYEKQSLHfPdeZXfEA
NEW,2013-06-01T22:26:10,2798,243-79-2488,,3,1982-04-18,Asbill,Augustin,H,3135 Farmers Lane,,35838,Lansing,NY,United States of America,Augustin.H.Asbill@usa.com,Augustin.H.Asbill@bulldogs.com,,486,245-4383,,,,,,,,,,NB1,MB3,5318,2,267,wzCaCFEAsqoTDPtakqFlvXSqSiCQaTOjHLEvjNDrT gCRRlQ
INACT,2013-06-02T08:52:33,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLOSEACCT,2013-06-02T11:28:07,2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,,,
UPDACCT,2013-06-02T19:01:09,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560,0,11221,dhlAtLUqhYvERMIqOHTEUPlIuAQFWLPWKW
NEW,2013-06-03T03:55:43,2799,674-23-6910,m,3,1933-07-01,Massumi,Lyndsie,,23914 Roberts Lane,Apt. 298,T5C 1N7,Fairbanks,AR,United States of America,Lyndsie.Massumi@myway.com,Lyndsie.Massumi@ip6.li,,835,869-1532,50255,1,760,560-4593,,,,,,NF7,CA6,5319,1,14421,GxROETFDsTVawLdmxyeawzITZnZKpKSJhBKQT
NEW,2013-06-03T06:06:15,2800,918-89-8933,,2,1962-03-06,Dayal,Eartha,J,440 South Court,,44146,Fontana,TX,Canada,Eartha.J.Dayal@deadaddress.com,,,,532-7973,,,,,,,,145-7310,,NS5,WI4,5320,1,3047,cJRfYDEdTnhPeitDWYZuCXTGWPCNMsDnwWYfRsqRpA
NEW,2013-06-03T15:07:14,2801,531-70-0215,F,3,1958-01-18,Murphy-king,Ramona,,18994 Country Boulevard,,59804,San Bernardino,DE,United States of America,Ramona.Murphy-king@privacyharbor.com,Ramona.Murphy-king@enveloped.org,1,806,001-4818,,,,,,,,349-4813,,NU6,MB5,5321,2,11685,ROkWEghrAAqZPGMcUVlCIPzMyNadQURwiIfKyLTQUgTTyh
NEW,2013-06-04T02:32:11,2802,161-39-4944,,,1934-09-24,Chandran,Remo,Z,9733 Berry South,,60717,Erie,WV,United States of America,Remo.Z.Chandran@eml.cc,,,,631-5585,,1,840,243-9199,,,,,,IA8,NJ2,5322,2,13019,GlCmJiUIKZQQQTtqeWsAdooFDCYSCURTErZdmupkJyF
UPDCUST,2013-06-04T02:33:42,1758,,,3,,,,,23370 Berry Crescent,,93906,Hull,,,Alexandra.W.Gilles@vegemail.com,Alexandra.W.Gilles@vegemail.com,,,484-1691,,1,385,694-3581,,,697,998-4782,,,,,,,
CLOSEACCT,2013-06-04T10:38:46,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3363,,,
UPDACCT,2013-06-04T12:18:43,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931,0,,
ADDACCT,2013-06-04T22:00:26,2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5323,1,12046,BTsnxxhTHaDSKKIDjpWTXRAAbJrzdhPpSPLfa
ADDACCT,2013-06-05T09:09:45,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324,1,8809,KAhKONEYNEwonrCUDxxNCsLtvQrTgpAUo
ADDACCT,2013-06-05T14:43:50,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5325,1,10525,GsGwIqqDMmiLncMQwSCfCRIseGOIHCcSVUKZQjJjaX
ADDACCT,2013-06-05T17:09:26,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5326,2,3620,OpdZkpLxTQMZNTGsVwOtRIRTvHsEfLknJElGw
UPDCUST,2013-06-05T19:43:54,2507,,,,,,,,20109 Gardener Drive,Suite 311,07206,,RI,United States of America,Inquire.A.Karolefski@fastemailer.com,,,307,339-4546,,,707,566-3735,,,,,,,,,,,
UPDACCT,2013-06-05T23:43:15,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,1,,FAzOGPzO SAVBCnnEEMhxhRqcatQXCQDjUEiimDGTl
UPDACCT,2013-06-06T06:56:22,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,1,10153,
ADDACCT,2013-06-06T15:51:04,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5327,1,3559,TgXraYhS hPSOGsEBuiCyUeSPiTRaeVvLR
ADDACCT,2013-06-07T02:13:59,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328,1,3170,THYSeXEJBGxeWSehEbhoctLSFGunyBEQh nvxrZRz TAvx
ADDACCT,2013-06-07T02:19:17,2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329,1,10675,kVEJIsJBDKGEPTI sbMcPGFmcVBTzUYrKWIa
ADDACCT,2013-06-07T13:30:42,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5330,1,14373,EcnNMHGyKGLFCochmOcApQHMyGKoRKHVyLn RvvYHFQ
UPDCUST,2013-06-07T21:17:28,1573,,,3,,,,,16115 Parkview North,,37247,Jersey City,WI,United States of America,,Gayel.Shinjo@aol.com,,,741-5729,,,,,,,,,,,,,,,
UPDACCT,2013-06-08T05:19:44,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725,,11634,
ADDACCT,2013-06-08T09:19:23,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,1,3818,hIhCNpsQHJFCpBUSECHezgVifTDyTKcHseKo
ADDACCT,2013-06-08T10:34:24,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332,1,6059,KnjfPsrUpCnFvvDNPibmCUGOhkIEoRalEanJqlyZOKQISVh
NEW,2013-06-08T15:48:56,2803,969-68-5817,,3,2000-01-28,Conner,Cate,S,22345 4th East,,94629,Chicago,New Brunswick,United States of America,Cate.S.Conner@gmx.us,,1,448,668-6661,,,569,617-5549,06384,,,,,CN2,DC2,5333,2,5176,kCfJULGEWAulcmimmFCNcbEoAEJuIwUy
CLOSEACCT,2013-06-08T22:09:53,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,
NEW,2013-06-09T00:17:54,2804,530-61-0516,,3,1989-07-26,Juhan,Maxey,,16574 Yale Road,,73184,Raleigh,VT,United States of America,Maxey.Juhan@SoftHome.net,Maxey.Juhan@letterbox.org,,,401-2905,,1,907,604-5702,,,,752-8334,20714,MT5,AZ2,5334,1,10412,xNHdbJORkZOLgSVKGLuFbBLLBsIjsronxTwLvlnBT
NEW,2013-06-09T08:46:16,2805,825-97-6436,,3,1925-03-19,Shamshiri,Jacinda,,22712 Beach Upper,,M5A 1U2,Mesa,MD,United States of America,Jacinda.Shamshiri@shtrudel.org,Jacinda.Shamshiri@privacyharbor.com,,299,040-2592,,,,787-4783,,,,,,VA1,NY1,5335,1,9614,JyCRZfrYcCXsnJVECqJhHVRMwzyYsrQKB
